P url,Title,Product code,Price,Currency,UPC Code,Pid,Shipping Weight,Dimensions,Category 1,Category 2,Category 3,Availability,Brand,images,Product specifications,Description,ingredients,Supplement Facts,Avg rating,Reviews count,uniq_id,scraped_at,parsed_ingredients,parse_error,final_parsed,final_parse_error,final_fail_reason,fail_reason,parsed_data
https://uk.iherb.com/pr/phillip-s-laxative-caplets-55-caplets/108793,"Phillip's, Laxative Caplets, 55 Caplets",312843520820,13.05,GBP,PHP-35208,108793,0.12 kg,10.5 x 7.9 x 5.5 cm,Phillips,Magnesium,,instock,Phillips,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/php/php35208/l/13.jpg, https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/php/php35208/l/14.jpg, https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/php/php35208/l/18.jpg","Date First Available:  September 10 2021, Shipping Weight: 
            

                    0.12 kg
                
Switch to Imperial units








Shipping Weight
The Shipping Weight includes the product, protective packaging material and the actual shipping box. In addition, the Shipping Weight may be adjusted for the Dimensional Weight (e.g. length, width & height) of a package. It is important to note that certain types of products (e.g. glass containers, liquids, fragile, refrigerated or ice packed) will often require protective packaging material. As such, these products will reflect a higher Shipping Weight compared to the unprotected product., Product Code:   PHP-35208, UPC Code:   312843520820, Package Quantity:   55 Count, Dimensions:
                

10.5 x 7.9 x 5.5 cm , 
                            0.1 kg

Switch to Imperial units",Dietary SupplementStimulant FreeCramp FreeEasy to SwallowGentle relief of occasional constipation without harsh stimulants.The only line of stimulant free laxatives for overnight relief.Nothing's been proven more effective and gentle than Phillip's®.,"Magnesium oxide, microcrystalline cellulose, croscarmellose sodium, pregelatinized starch; Less than 2% of: Polyethylene glycol, polyvinyl alcohol, silicon dioxide, stearic acid, talc, titanium dioxide (color).",Supplement FactsServing Size: 1 Caplet Amount Per Serving%Daily ValueMagnesium 500 mg119%,4.5,70,997186b1-a3c2-5f99-a0e6-af22a78d2651,2022-12-15 12:39:41,"[{'name': 'Daily ValueMagnesium', 'amount': 500.0, 'unit': 'mg', 'raw_line': 'Supplement FactsServing Size:\xa01 Caplet\xa0Amount Per Serving%Daily ValueMagnesium\xa0500 mg119%'}]",False,"[{'name': 'Daily ValueMagnesium', 'amount': 500.0, 'unit': 'mg', 'raw_line': 'Supplement FactsServing Size:\xa01 Caplet\xa0Amount Per Serving%Daily ValueMagnesium\xa0500 mg119%'}]",False,,,
https://uk.iherb.com/pr/carlson-kid-s-vitamin-c-gummies-natural-orange-125-mg-60-vegetarian-gummies/86463,"Carlson, Kid's Vitamin C Gummies, Natural Orange, 125 mg, 60 Vegetarian Gummies",88395490309,12.77,GBP,CAR-49030,86463,0.25 kg,6.4 x 6.4 x 11.7 cm,Carlson,Children's Vitamin C,Ascorbic Acid,instock,Carlson,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/car/car49030/l/18.jpg, https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/car/car49030/l/23.jpg","Best By: June 1 2024
                






Best By

The length of time for ""Best By"" date depends on the type of product, as well as the brand.
Perishable items (such as flax oils or certain probiotics) generally have shorter ""Best By"" dates. Although our warehouse is fully air-conditioned, these more fragile items are put in cold storage (freezer or refrigeration unit) for maximum freshness.
Our receiving department does its best to verify and then enter the correct ""Best By"" dates for all incoming products. However, discrepancies do occur from time to time. This being said, the exceptionally high turnover at iHerb ensures that our inventory is among the freshest in the industry., Date First Available:  December 26 2018, Shipping Weight: 
            

                    0.25 kg
                
Switch to Imperial units








Shipping Weight
The Shipping Weight includes the product, protective packaging material and the actual shipping box. In addition, the Shipping Weight may be adjusted for the Dimensional Weight (e.g. length, width & height) of a package. It is important to note that certain types of products (e.g. glass containers, liquids, fragile, refrigerated or ice packed) will often require protective packaging material. As such, these products will reflect a higher Shipping Weight compared to the unprotected product., Product Code:   CAR-49030, UPC Code:   088395490309, Package Quantity:   60 Count, Dimensions:
                

6.4 x 6.4 x 11.7 cm , 
                            0.21 kg

Switch to Imperial units","Dietary SupplementIgen Non-GMO TestedImmune SupportAntioxidant PowerOptimal WellnessGluten-FreeSoy-FreeNo Artificial PreservativesPotency & Quality GuaranteedAn FDA Regulated FacilityCarlson - Providing the Highest Quality Nutritional Supplements Since 1965Kid's Vitamin C Gummies are the simplest way to fuel your kids with the vitamin C they need to nourish their growing bodies and support their immune systems. Kid's Vitamin C Gummies contain no artificial flavors, sweeteners, or dyes.","Glucose syrup, sugar, water, pectin, sodium citrate, natural flavors, annatto (for color). ","Supplement FactsServing Size: 1 GummyServings Per Container: 60 Amount Per Serving%DV for Adults & children 4 or more years of ageCalories10 Sodium5 mg<1%Total Carbohydrate3 g1%**Total Sugars2 g†Includes 2 g Added Sugars 4%**Vitamin C (ascorbic acid)125 mg139%**Percent Daily Values (DV) are based on a 2,000 calorie diet.†Daily Value (DV) not established.",4.9,337,e48dfd2b-f328-5be5-bc6a-a28a29a07dd1,2022-12-15 12:39:51,"[{'name': 'Includes', 'amount': 2.0, 'unit': 'g', 'raw_line': 'Supplement FactsServing Size:\xa01 GummyServings Per Container: 60\xa0Amount Per Serving%DV for Adults & children 4 or more years of ageCalories10\xa0Sodium5 mg<1%Total Carbohydrate3 g1%**Total Sugars2 g†Includes 2 g Added Sugars\xa04%**Vitamin C (ascorbic acid)125 mg139%**Percent Daily Values (DV) are based on a 2,000 calorie diet.†Daily Value (DV) not established.'}]",False,"[{'name': 'Includes', 'amount': 2.0, 'unit': 'g', 'raw_line': 'Supplement FactsServing Size:\xa01 GummyServings Per Container: 60\xa0Amount Per Serving%DV for Adults & children 4 or more years of ageCalories10\xa0Sodium5 mg<1%Total Carbohydrate3 g1%**Total Sugars2 g†Includes 2 g Added Sugars\xa04%**Vitamin C (ascorbic acid)125 mg139%**Percent Daily Values (DV) are based on a 2,000 calorie diet.†Daily Value (DV) not established.'}]",False,,,
https://uk.iherb.com/pr/now-foods-glycine-pure-powder-1-lb-454-g/615,"NOW Foods, Glycine, Pure Powder, 1 lb (454 g)",733739002259,21.64,GBP,NOW-00225,615,0.62 kg,16.5 x 8.6 x 8.6 cm,NOW Foods,L-Glycine,,out of stock,NOW Foods,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/now/now00225/l/16.jpg, https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/now/now00225/l/22.jpg","Date First Available:  May 30 2007, Shipping Weight: 
            

                    0.62 kg
                
Switch to Imperial units








Shipping Weight
The Shipping Weight includes the product, protective packaging material and the actual shipping box. In addition, the Shipping Weight may be adjusted for the Dimensional Weight (e.g. length, width & height) of a package. It is important to note that certain types of products (e.g. glass containers, liquids, fragile, refrigerated or ice packed) will often require protective packaging material. As such, these products will reflect a higher Shipping Weight compared to the unprotected product., Product Code:   NOW-00225, UPC Code:   733739002259, Package Quantity:   1 lb, Dimensions:
                

16.5 x 8.6 x 8.6 cm , 
                            0.52 kg

Switch to Imperial units","
Neurotransmitter Support
Promotes Restful Sleep
Nervous System Support
Pharmaceutical Grade
Non-GMO
A Dietary Supplement
Vegetarian/Vegan
Amino Acids
Family Owned Since 1968
GMP Quality Assured

Glycine is the smallest and simplest amino acid, making it versatile for use in a wide range of functions. Glycine is necessary for the production of glutathione, DNA, creatine, bile, hemoglobin, and most proteins. It also helps to promote glycogen storage, thereby making glucose readily available for energy production. Glycine also functions as a calming neurotransmitter in the brain, where it facilitates nerve impulses and is important for the maintenance of healthy sleep patterns.","None.
Not manufactured with wheat, gluten, soy, milk, egg, fish, shellfish or tree nut ingredients. Produced in a GMP facility that processes other ingredients containing these allergens.
Natural color variation may occur in this product.","

Supplement Facts


Serving Size: 3/4 Level Teaspoon (approx. 3 g)


Servings Per Container: about 151


 
Amount Per Serving
% Daily Value


Glycine (Free-Form)
3 g (3,000 mg)
*


* Daily Value not established.

",4.7,2640,e760a661-6ac1-573d-8377-ea5c8f243dc8,2022-12-15 12:40:13,[],True,"[{'name': 'about', 'amount': 151.0, 'unit': ''}, {'name': 'Amount Per Serving Daily Value Glycine (Free-Form)', 'amount': 3.0, 'unit': 'g'}]",False,,,
https://uk.iherb.com/pr/sun-chlorella-chlorella-supplement-200-mg-300-tablets/34165,"Sun Chlorella, Chlorella Supplement, 200 mg, 300 Tablets",29918011113,34.31,GBP,SCC-01111,34165,0.11 kg,2.5 x 11.9 x 10.2 cm,Sun Chlorella,Chlorella,,instock,Sun Chlorella,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/scc/scc01111/l/28.jpg, https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/scc/scc01111/l/32.jpg, https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/scc/scc01111/l/27.jpg","Best By: March 10 2025
                






Best By

The length of time for ""Best By"" date depends on the type of product, as well as the brand.
Perishable items (such as flax oils or certain probiotics) generally have shorter ""Best By"" dates. Although our warehouse is fully air-conditioned, these more fragile items are put in cold storage (freezer or refrigeration unit) for maximum freshness.
Our receiving department does its best to verify and then enter the correct ""Best By"" dates for all incoming products. However, discrepancies do occur from time to time. This being said, the exceptionally high turnover at iHerb ensures that our inventory is among the freshest in the industry., Date First Available:  April 28 2011, Shipping Weight: 
            

                    0.11 kg
                
Switch to Imperial units








Shipping Weight
The Shipping Weight includes the product, protective packaging material and the actual shipping box. In addition, the Shipping Weight may be adjusted for the Dimensional Weight (e.g. length, width & height) of a package. It is important to note that certain types of products (e.g. glass containers, liquids, fragile, refrigerated or ice packed) will often require protective packaging material. As such, these products will reflect a higher Shipping Weight compared to the unprotected product., Product Code:   SCC-01111, UPC Code:   029918011113, Package Quantity:   300 Count, Dimensions:
                

2.5 x 11.9 x 10.2 cm , 
                            0.09 kg

Switch to Imperial units","Pulverized Cell Wall by DYNO®-MillNon GMO Project VerifiedCertified Gluten-FreeExcellent Source of Active B12Informed Choice - We Test • You TrustExclusive Pulverized Chlorella®For over 50 years, our commitment to quality and purity has secured Sun Chlorella as a worldwide industry leader of chlorella.Sun Chlorella uses the nutritionally superior species of Chlorella pyrenoidosa that is Pulverized by DYNO®-Mill. This exclusive process of breaking down chlorella's tough outer cell wall promotes bioavailability, digestion, and assimilation of Sun Chlorella®'s nutrients.Sun Chlorella® is the only chlorella to contain a 90% pulverized cell wall without using heat or chemicals. Join millions of health conscious individuals and take Sun Chlorella® every day!",Sunflower lecithin.,"Supplement FactsServing Size: 15 Tablets (3 g)Servings Per Container: 20 Amount Per Serving% DVCalories10 Total CarbohydrateLess than 1 g<1%*Protein2 g4%*Vitamin A (100% (45 mcg) as beta-carotene)45 mcg5%Vitamin D27 mcg135%Riboflavin (Vitamin B2)0.1 mg8%Niacin1.1 mg7%Vitamin B60.1 mg6%Folate36 mcg DFE9%Vitamin B127 mcg292%Iron5 mg28%Phosphorus48 mg4%Magnesium11 mg3%Chlorella (Chlorella pyrenoidosa) (pulverized)3 g†Lutein3 mg†Alpha-carotene189 mcg†Chlorophyll63 mg†Omega-3 fatty acids54 mg†Omega-6 fatty acids56 mg†* Percent Daily Values are based on a 2,000 calorie diet.† Daily Value (DV) not established.",4.8,106,f8c4249d-8234-572d-b7b0-f5b81e985146,2022-12-15 12:40:13,"[{'name': 'Total CarbohydrateLess than', 'amount': 1.0, 'unit': 'g', 'raw_line': 'Supplement FactsServing Size:\xa015 Tablets (3 g)Servings Per Container:\xa020\xa0Amount Per Serving% DVCalories10\xa0Total CarbohydrateLess than 1 g<1%*Protein2 g4%*Vitamin A (100% (45 mcg) as beta-carotene)45 mcg5%Vitamin D27 mcg135%Riboflavin (Vitamin B2)0.1 mg8%Niacin1.1 mg7%Vitamin B60.1 mg6%Folate36 mcg DFE9%Vitamin B127 mcg292%Iron5 mg28%Phosphorus48 mg4%Magnesium11 mg3%Chlorella (Chlorella pyrenoidosa) (pulverized)3 g†Lutein3 mg†Alpha-carotene189 mcg†Chlorophyll63 mg†Omega-3 fatty acids54 mg†Omega-6 fatty acids56 mg†* Percent Daily Values are based on a 2,000 calorie diet.† Daily Value (DV) not established.'}]",False,"[{'name': 'Total CarbohydrateLess than', 'amount': 1.0, 'unit': 'g', 'raw_line': 'Supplement FactsServing Size:\xa015 Tablets (3 g)Servings Per Container:\xa020\xa0Amount Per Serving% DVCalories10\xa0Total CarbohydrateLess than 1 g<1%*Protein2 g4%*Vitamin A (100% (45 mcg) as beta-carotene)45 mcg5%Vitamin D27 mcg135%Riboflavin (Vitamin B2)0.1 mg8%Niacin1.1 mg7%Vitamin B60.1 mg6%Folate36 mcg DFE9%Vitamin B127 mcg292%Iron5 mg28%Phosphorus48 mg4%Magnesium11 mg3%Chlorella (Chlorella pyrenoidosa) (pulverized)3 g†Lutein3 mg†Alpha-carotene189 mcg†Chlorophyll63 mg†Omega-3 fatty acids54 mg†Omega-6 fatty acids56 mg†* Percent Daily Values are based on a 2,000 calorie diet.† Daily Value (DV) not established.'}]",False,,,
https://uk.iherb.com/pr/flora-certified-organic-elderberry-with-echinacea-immune-support-8-5-fl-oz-250-ml/101959,"Flora, Certified Organic Elderberry + With Echinacea, Immune Support,  8.5 fl oz (250 ml)",61998628041,15.64,GBP,FLO-62804,101959,0.72 kg,13.7 x 6.1 x 6.1 cm,Flora,Elderberry Sambucus,Immune Formulas,instock,Flora,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/flo/flo62804/l/0.jpg, https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/flo/flo62804/l/6.jpg","Best By: December 1 2023
                






Best By

The length of time for ""Best By"" date depends on the type of product, as well as the brand.
Perishable items (such as flax oils or certain probiotics) generally have shorter ""Best By"" dates. Although our warehouse is fully air-conditioned, these more fragile items are put in cold storage (freezer or refrigeration unit) for maximum freshness.
Our receiving department does its best to verify and then enter the correct ""Best By"" dates for all incoming products. However, discrepancies do occur from time to time. This being said, the exceptionally high turnover at iHerb ensures that our inventory is among the freshest in the industry., Date First Available:  September 23 2020, Shipping Weight: 
            

                    0.72 kg
                
Switch to Imperial units








Shipping Weight
The Shipping Weight includes the product, protective packaging material and the actual shipping box. In addition, the Shipping Weight may be adjusted for the Dimensional Weight (e.g. length, width & height) of a package. It is important to note that certain types of products (e.g. glass containers, liquids, fragile, refrigerated or ice packed) will often require protective packaging material. As such, these products will reflect a higher Shipping Weight compared to the unprotected product., Product Code:   FLO-62804, UPC Code:   061998628041, Package Quantity:   8.5 fl oz, Dimensions:
                

13.7 x 6.1 x 6.1 cm , 
                            0.43 kg

Switch to Imperial units","Gluten-Free + Vegan + No Added SugarUSDA OrganicLiquid FormulaDietary SupplementNon GMO Project VerifiedCertified Organic by QAITastes GreatPromotes a Healthy Immune SystemIs Convenient - Just Mix in Your Favorite BeverageKosher CheckImmune SupportFlora's Elderberry+ is a delicious, organic blend of elderberry, echinacea, and licorice and provides a burst of antioxidants and immune support when seasonal issues strike. Flora's organic Elderberry+ should be taken at the first sign of seasonal symptoms to help maintain a healthy immune system. Enjoy the delicious, natural flavor of Elderberry+ with no added sugar. Just mix in water or your favorite beverage for an immune boosting punch.","Water, organic natural flavor, organic  stevia leaf, and citric acid.",Supplement FactsServing Size: 1 Tbsp. (15 mL)Serving Per Container: about 16 Amount Per Serving%Daily ValueOrganic Black Elderberry juice crystals 345 mg †A proprietary blend from aqueous extract of: 250 mg Organic Echinacea purpureaherb topOrganic Licorice root††† Daily Value not established.,4.7,288,168f97b9-2bfd-5ce6-899d-55721b82e2d6,2022-12-15 12:40:18,"[{'name': 'Daily ValueOrganic Black Elderberry juice crystals', 'amount': 345.0, 'unit': 'mg', 'raw_line': 'Supplement FactsServing Size: 1 Tbsp. (15 mL)Serving Per Container: about 16\xa0Amount Per Serving%Daily ValueOrganic Black Elderberry juice crystals\xa0345 mg\xa0†A proprietary blend from aqueous extract of: 250 mg Organic Echinacea purpureaherb topOrganic Licorice root††† Daily Value not established.'}]",False,"[{'name': 'Daily ValueOrganic Black Elderberry juice crystals', 'amount': 345.0, 'unit': 'mg', 'raw_line': 'Supplement FactsServing Size: 1 Tbsp. (15 mL)Serving Per Container: about 16\xa0Amount Per Serving%Daily ValueOrganic Black Elderberry juice crystals\xa0345 mg\xa0†A proprietary blend from aqueous extract of: 250 mg Organic Echinacea purpureaherb topOrganic Licorice root††† Daily Value not established.'}]",False,,,
https://uk.iherb.com/pr/zand-echinacea-zinc-very-cherry-80-throat-lozenges/85275,"Zand, Echinacea Zinc, Very Cherry, 80 Throat Lozenges",41954974634,10.03,GBP,ZAN-97463,85275,0.4 kg,13.5 x 13.1 x 7.7 cm,Zand,Zinc,Sore Throat & Cough Lozenges,out of stock,Zand,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/zan/zan97463/l/14.jpg, https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/zan/zan97463/l/15.jpg","Date First Available:  November 5 2018, Shipping Weight: 
            

                    0.4 kg
                
Switch to Imperial units








Shipping Weight
The Shipping Weight includes the product, protective packaging material and the actual shipping box. In addition, the Shipping Weight may be adjusted for the Dimensional Weight (e.g. length, width & height) of a package. It is important to note that certain types of products (e.g. glass containers, liquids, fragile, refrigerated or ice packed) will often require protective packaging material. As such, these products will reflect a higher Shipping Weight compared to the unprotected product., Product Code:   ZAN-97463, UPC Code:   041954974634, Package Quantity:   80 Count, Dimensions:
                

13.5 x 13.1 x 7.7 cm , 
                            0.34 kg

Switch to Imperial units","Lozenges that Work™Naturals5 mg Zinc Echinacea ExtractGluten Free & Non-GMODietary SupplementNatural FlavorsHibiscus FlowerOrange PeelLemon PeelRose HipsLemongrassPerilla LeafSchizonepeta HerbCorn FreeVeganZand® bring balance to your bodyZand® Herbalozenge® products combine a soothing blend of herbal extracts with pure brown rice syrup to make great-tasting lozenges without corn syrup, sucrose, cane sugar and artificial colors. Each great tasting lozenge is formulated with a proprietary herbal blend and accompanied by Vitamin C, Zinc or Menthol to provide nutritive support for healthy immune function. The Good-for-You Lozenge is ideal for throat soothing all year round.",None. ,"Supplement FactsServing Size: 1 lozenge (3.8 g)Servings Per Container: 80 Amount Per Serving% Daily ValueCalories15 Total Carbohydrate3 g1%†Sugars2 g*Zinc (from Zinc Gluconate)5 mg45%†Proprietary BlendBrown Rice Syrup, Natural Cherry Flavor, Citric Acid and extracts of Echinacea Root (Echinacea purpurea), Hibiscus Flower, Orange Peel, Lemon Peel, Rose Hips (Rosa canina), Lemongrass (Cymbopogon citratus), Perilla Leaf and Schizonepeta Herb.3.8 g** Daily Value not established.† Percent Daily Values are based on a 2,000 calorie diet.",4.8,754,4782cb1c-af3f-50c2-bb99-d249d47ab51b,2022-12-15 12:40:45,[],True,"[{'name': 'Percent Daily Values are based on a', 'amount': 2000.0, 'unit': ''}]",False,,,
https://uk.iherb.com/pr/life-extension-standardized-cistanche-30-vegetarian-capsules/62209,"Life Extension, Standardized Cistanche, 30 Vegetarian Capsules",737870190639,13.51,GBP,LEX-19063,62209,0.05 kg,8.9 x 4.8 x 4.8 cm,Life Extension,Herbs,Immune Formulas,out of stock,Life Extension,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/lex/lex19063/l/41.jpg, https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/lex/lex19063/l/47.jpg","Date First Available:  October 31 2014, Shipping Weight: 
            

                    0.05 kg
                
Switch to Imperial units








Shipping Weight
The Shipping Weight includes the product, protective packaging material and the actual shipping box. In addition, the Shipping Weight may be adjusted for the Dimensional Weight (e.g. length, width & height) of a package. It is important to note that certain types of products (e.g. glass containers, liquids, fragile, refrigerated or ice packed) will often require protective packaging material. As such, these products will reflect a higher Shipping Weight compared to the unprotected product., Product Code:   LEX-19063, UPC Code:   737870190639, Package Quantity:   30 Count, Dimensions:
                

8.9 x 4.8 x 4.8 cm , 
                            0.05 kg

Switch to Imperial units","Gluten FreeNon GMO LE CertifiedImmune Senescence ProtectionDietary SupplementContaining the same echinacosides as the Immune Senescence Protection Formula™, Standardized Cistanche helps promote a healthy inflammatory response and maintain already-healthy blood pressure. Encouraging healthy T-cell development, our formula also helps maintain a healthy immune response and promotes longevity.Take steps today to support longevity and youthful immune function by supplementing with Standardized Cistanche.Standardized Cistanche BenefitsHelps maintain healthy immune functionSupports blood pressure already within normal rangeEncourages healthy glucose metabolismPromotes longevityStandardized Cistanche That Isn't So StandardPrimarily known for supporting longevity, our formula utilizes the plant extracts found in Cistanche to support more than just healthy aging factors. As a means of supporting an already-healthy inflammatory response and blood pressure, the echinacosides in this plant extract encourage healthy nervous system function for optimal immune senescence protection.Standardized Cistanche provides powerful support against immune senescence. Researchers have found evidence that Cistanche extracts help support healthy glucose metabolism, promote a healthy inflammatory response and maintain already-healthy blood pressure and lipid levels.Scientists have discovered that the echinacoside compound found in Cistanche plant extract stimulates the development of naive T cells and leads to a lower amount of memory T cells, thereby supporting a healthy immune response. Cistanche polysaccharides have also demonstrated positive modulatory effects on T cells and may support vaccine responsiveness. Cistanche also increased natural killer (NK) cell activity, resulting in a 15% life span increase in animal research. In addition, Cistanche and echinacoside have been found to scavenge free radicals, maintain healthy nervous system function and promote longevity.A 12-week human study of a dietary supplement containing standardized Cistanche showed that it encouraged impressive immune factor support after supplementation. Subjects had a 11.7% increase in natural killer (NK) cell activity and a 20.2% increase in the ratio of CD4 to CD8 cells. An increased CD4/CD8 ratio is indicative of healthy, youthful immune function.For those seeking the effects of Cistanche only, Life Extension® has created a standalone standardized Cistanche that contains the same echinacosides as in the Immune Senescence Protection Formula™.","Vegetable cellulose (capsule), rice flour, silica.","Supplement FactsServing Size: 1 Vegetarian Capsule Amount Per Serving% Daily ValueVitamin C (as ascorbyl palmitate)2 mg2%Cistanche tubulosa extract (stem, leaf) [std. to 22% echinacosides]210 mg**** Daily Value not established.",4.5,202,4381b4f7-8fef-5949-9b83-34d893796be5,2022-12-15 12:41:05,[],True,"[{'name': 'to', 'amount': 22.0, 'unit': ''}]",False,,,
https://uk.iherb.com/pr/nutrachamps-l-arginine-60-easy-to-swallow-veggie-capsules/114592,"NutraChamps, L-Arginine, 60 Easy-to-Swallow Veggie Capsules",621983999718,17.49,GBP,NHP-99971,114592,0.11 kg,6.1 x 6.1 x 11.6 cm,NutraChamps,L-Arginine,,instock,NutraChamps,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/nhp/nhp99971/l/44.jpg, https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/nhp/nhp99971/l/46.jpg, https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/nhp/nhp99971/l/36.jpg","Best By: July 1 2024
                






Best By

The length of time for ""Best By"" date depends on the type of product, as well as the brand.
Perishable items (such as flax oils or certain probiotics) generally have shorter ""Best By"" dates. Although our warehouse is fully air-conditioned, these more fragile items are put in cold storage (freezer or refrigeration unit) for maximum freshness.
Our receiving department does its best to verify and then enter the correct ""Best By"" dates for all incoming products. However, discrepancies do occur from time to time. This being said, the exceptionally high turnover at iHerb ensures that our inventory is among the freshest in the industry., Date First Available:  August 9 2022, Shipping Weight: 
            

                    0.11 kg
                
Switch to Imperial units








Shipping Weight
The Shipping Weight includes the product, protective packaging material and the actual shipping box. In addition, the Shipping Weight may be adjusted for the Dimensional Weight (e.g. length, width & height) of a package. It is important to note that certain types of products (e.g. glass containers, liquids, fragile, refrigerated or ice packed) will often require protective packaging material. As such, these products will reflect a higher Shipping Weight compared to the unprotected product., Product Code:   NHP-99971, UPC Code:   621983999718, Package Quantity:   60 Count, Dimensions:
                

6.1 x 6.1 x 11.6 cm , 
                            0.09 kg

Switch to Imperial units","Extra Strength Nitric Oxide BoosterSupport Energy - Heart Health - StaminaPremium Nitric Oxide BoosterBoost Power, Pumps & PerformanceContains L-Arginine HCI, AAKG & L-Citrulline MalateEnhanced with Grape Seed Extract & Ginger RootCirculation FormulaDietary SupplementVeganNon GMOTested Lab VerifiedGMP Certified FacilityHeart Health HeroWith Grape Seed Extract & GingerPremium L-Arginine ComplexIncrease blood flow, vascularity, muscle growth, performance, and even drive. With this powerful L-Arginine formula on your side, get ready to work longer, harder, and more efficiently.","Hypromellose (vegan capsule), vegetable magnesium stearate, silica.Zero gluten, soy, eggs, dairy, nuts or animal products.",Supplement FactsServing Size: 2 CapsulesServings Per Container: 30Amount Per Serving%Daily ValueL-Arginine HCI500 mg**L-Arginine Alphaketoglutarate 2:1500 mg**L-Citrulline DL-Malate 2:1250 mg**Grape Seed Extract (Vitis vinifera) (Standardized to 95% Proanthocyanidins)50 mg**Ginger Root Powder (Zingiber officinale)30 mg****Daily Value (DV) not established.,4.9,58,0c9ed6a4-3573-5640-a3d2-46d92c34bdeb,2022-12-15 12:41:21,[],True,"[{'name': '30Amount Per ServingDaily ValueL-Arginine HCI500 mgL-Arginine Alphaketoglutarate', 'amount': 2.0, 'unit': ''}, {'name': '1500 mgL-Citrulline DL-Malate', 'amount': 2.0, 'unit': ''}, {'name': '1250 mgGrape Seed Extract (Vitis vinifera) (Standardized to', 'amount': 95.0, 'unit': ''}]",False,,,
